Gy gesamt
69,09
66,99
75,18
84,42
89,32
98,42
148,33
218,89
254,31
206,64
153,37
140
169,12
160,58
149,59
144,2
108,29
98,84
91,7
77,56
73,92
70,7
59,71
44,31
45,85
66,36
80,5
67,06
46,83
40,88
37,59
34,16
25,55
17,36
14,21
14,49
10,5
7,49
1,47
1,89
3,43
3,99
1,89
6,58
7,07
6,3
6,23
10,36
10,5
12,6
9,94
7,84
8,61
10,64
11,76
11,27
12,04
12,53
16,38
27,72
38,78
36,12
27,72
21,7
19,95
15,4
12,32
11,48
10,78
9,45
8,82
10,15
16,24
17,78
15,12
12,67
9,8
11,13
9,87
6,16
7,07
11,34
11,9
9,17
6,16
7,77
4,27
28,07
8,96
6,02
7,7
6,09
9,38
8,61
9,38
10,78
9,87
12,88
11,48
10,01
8,82
9,38
11,13
12,25
13,23
12,95
11,55
11,55
11,06
11,27
13,09
14,84
12,88
10,85
10,85
14,49
16,45
15,26
14,35
14,7
13,16
12,39
11,69
12,32
10,85
11,62
10,36
10,36
10,85
11,9
12,25
12,67
13,79
15,05
16,17
18,97
17,92
14,91
13,09
13,16
14,98
17,22
18,13
19,32
18,41
14,07
15,96
17,57
18,97
20,3
20,3
23,31
22,47
22,05
21,77
22,47
22,12
21,56
17,64
20,3
18,76
12,39
12,88
17,57
16,66
19,32
19,32
18,55
17,57
20,02
21,49
21,35
19,95
18,13
18,06
19,67
20,58
21,42
19,81
21,42
24,85
26,88
25,2
27,72
27,72
28,49
29,75
30,31
29,12
29,61
30,73
30,38
30,73
31,5
30,38
30,45
30,31
30,52
28
30,87
28
29,19
26,88
30,1
24,92
31,64
32,48
36,47
34,02
32,76
31,92
31,5
30,8
30,94
29,68
25,83
20,51
23,52
22,26
23,03
19,25
16,73
18,76
20,93
22,54
23,03
19,46
20,02
20,02
21,98
24,92
25,97
24,15
22,4
26,88
29,4
31,78
34,79
30,03
31,85
39,13
39,34
35,35
33,88
37,24
39,06
38,08
37,59
36,12
45,36
44,31
38,57
38,29
35,63
38,43
40,67
40,6
40,81
44,66
46,48
47,32
45,64
46,62
47,39
46,83
43,89
42,77
49,98
51,73
52,78
53,06
50,05
49,35
48,23
49,07
48,51
48,79
49,84
51,45
47,81
49,35
47,74
